Resultats per municipi - 2017

;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
17;204;Ullà                                              ;       583;       480;082,33;       103;017,67;         0;000,00;         5;001,04;       475;098,96;       480;100,00;        87;018,13;       190;039,58;        97;020,21;        35;007,29;        16;003,33;        31;006,46;        17;003,54;         1;000,21;         1;000,21;         0;000,00;         0;000,00;10;Baix Empordà                            ;
17;205;Ullastret                                         ;       205;       183;089,27;        22;010,73;         1;000,55;         1;000,55;       181;098,91;       182;099,45;         4;002,20;       114;062,64;        38;020,88;         5;002,75;         5;002,75;        14;007,69;         1;000,55;         0;000,00;         0;000,00;         0;000,00;         0;000,00;10;Baix Empordà                            ;
17;206;Urús                                              ;       145;       116;080,00;        29;020,00;         0;000,00;         2;001,72;       114;098,28;       116;100,00;         9;007,76;        46;039,66;        34;029,31;         5;004,31;         3;002,59;        12;010,34;         3;002,59;         1;000,86;         1;000,86;         0;000,00;         0;000,00;15;Cerdanya                                ;
17;207;Vall d'en Bas, la                                 ;     2.392;     2.122;088,71;       270;011,29;         6;000,28;         6;000,28;     2.110;099,43;     2.116;099,72;        92;004,35;     1.173;055,43;       556;026,28;        59;002,79;        41;001,94;       136;006,43;        48;002,27;         4;000,19;         0;000,00;         1;000,05;         0;000,00;19;Garrotxa                                ;
17;208;Vall de Bianya, la                                ;       991;       860;086,78;       131;013,22;         3;000,35;         5;000,58;       852;099,07;       857;099,65;        66;007,70;       430;050,18;       210;024,50;        38;004,43;        27;003,15;        69;008,05;         9;001,05;         1;000,12;         2;000,23;         0;000,00;         0;000,00;19;Garrotxa                                ;
17;209;Vall-llobrega                                     ;       604;       541;089,57;        63;010,43;         1;000,18;         4;000,74;       536;099,08;       540;099,82;       102;018,89;       217;040,19;       125;023,15;        32;005,93;        23;004,26;        24;004,44;        10;001,85;         3;000,56;         0;000,00;         0;000,00;         0;000,00;10;Baix Empordà                            ;
17;210;Ventalló                                          ;       552;       472;085,51;        80;014,49;         3;000,64;         0;000,00;       469;099,36;       469;099,36;        66;014,07;       210;044,78;       110;023,45;        25;005,33;         8;001,71;        36;007,68;        13;002,77;         1;000,21;         0;000,00;         0;000,00;         0;000,00;02;Alt Empordà                             ;
17;211;Verges                                            ;       832;       746;089,66;        86;010,34;         2;000,27;         6;000,80;       738;098,93;       744;099,73;        69;009,27;       367;049,33;       178;023,92;        14;001,88;        13;001,75;        89;011,96;         8;001,08;         0;000,00;         0;000,00;         0;000,00;         0;000,00;10;Baix Empordà                            ;
17;212;Vidrà                                             ;       146;       129;088,36;        17;011,64;         1;000,78;         1;000,78;       127;098,45;       128;099,22;         4;003,13;        74;057,81;        30;023,44;         8;006,25;         1;000,78;         9;007,03;         1;000,78;         0;000,00;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
17;213;Vidreres                                          ;     5.501;     4.334;078,79;     1.167;021,21;        36;000,83;        19;000,44;     4.279;098,73;     4.298;099,17;     1.037;024,13;     1.507;035,06;       897;020,87;       317;007,38;       177;004,12;       186;004,33;       110;002,56;        34;000,79;        13;000,30;         1;000,02;         0;000,00;34;Selva                                   ;
17;214;Vilabertran                                       ;       706;       614;086,97;        92;013,03;         5;000,81;         2;000,33;       607;098,86;       609;099,19;        90;014,78;       249;040,89;       174;028,57;        25;004,11;        18;002,96;        32;005,25;        17;002,79;         2;000,33;         0;000,00;         0;000,00;         0;000,00;02;Alt Empordà                             ;
17;215;Vilablareix                                       ;     2.138;     1.954;091,39;       184;008,61;         8;000,41;         5;000,26;     1.941;099,33;     1.946;099,59;       328;016,86;       700;035,97;       607;031,19;       136;006,99;        57;002,93;        74;003,80;        20;001,03;        14;000,72;         3;000,15;         2;000,10;         0;000,00;20;Gironès                                 ;
17;216;Viladasens                                        ;       162;       143;088,27;        19;011,73;         2;001,40;         0;000,00;       141;098,60;       141;098,60;         5;003,55;        67;047,52;        30;021,28;         7;004,96;         0;000,00;        28;019,86;         3;002,13;         1;000,71;         0;000,00;         0;000,00;         0;000,00;20;Gironès                                 ;
17;217;Viladamat                                         ;       354;       328;092,66;        26;007,34;         0;000,00;         1;000,30;       327;099,70;       328;100,00;        20;006,10;       140;042,68;        70;021,34;         9;002,74;        12;003,66;        71;021,65;         5;001,52;         0;000,00;         0;000,00;         0;000,00;         0;000,00;02;Alt Empordà                             ;
17;218;Vilademuls                                        ;       571;       510;089,32;        61;010,68;         0;000,00;         2;000,39;       508;099,61;       510;100,00;        28;005,49;       242;047,45;       117;022,94;        15;002,94;        13;002,55;        75;014,71;        15;002,94;         2;000,39;         1;000,20;         0;000,00;         0;000,00;28;Pla de l'Estany                         ;
17;220;Viladrau                                          ;       804;       728;090,55;        76;009,45;         5;000,69;         4;000,55;       719;098,76;       723;099,31;        52;007,19;       386;053,39;       183;025,31;        27;003,73;         9;001,24;        46;006,36;        13;001,80;         3;000,41;         0;000,00;         0;000,00;         0;000,00;24;Osona                                   ;
17;221;Vilafant                                          ;     4.177;     3.491;083,58;       686;016,42;         7;000,20;        22;000,63;     3.462;099,17;     3.484;099,80;     1.034;029,68;       915;026,26;       761;021,84;       325;009,33;       134;003,85;       125;003,59;       127;003,65;        29;000,83;         9;000,26;         3;000,09;         0;000,00;02;Alt Empordà                             ;
17;222;Vilaür                                            ;       100;        95;095,00;         5;005,00;         2;002,11;         0;000,00;        93;097,89;        93;097,89;         2;002,15;        55;059,14;        18;019,35;         1;001,08;         2;002,15;        14;015,05;         1;001,08;         0;000,00;         0;000,00;         0;000,00;         0;000,00;02;Alt Empordà                             ;
17;223;Vilajuïga                                         ;       810;       670;082,72;       140;017,28;         6;000,90;         3;000,45;       661;098,66;       664;099,10;       137;020,63;       228;034,34;       133;020,03;        54;008,13;        40;006,02;        56;008,43;        10;001,51;         1;000,15;         2;000,30;         0;000,00;         0;000,00;02;Alt Empordà                             ;
17;224;Vilallonga de Ter                                 ;       310;       259;083,55;        51;016,45;         2;000,77;         2;000,77;       255;098,46;       257;099,23;        16;006,23;       153;059,53;        53;020,62;         8;003,11;         7;002,72;        10;003,89;         8;003,11;         0;000,00;         0;000,00;         0;000,00;         0;000,00;31;Ripollès                                ;
17;225;Vilamacolum                                       ;       209;       178;085,17;        31;014,83;         0;000,00;         0;000,00;       178;100,00;       178;100,00;        25;014,04;        71;039,89;        62;034,83;         5;002,81;         1;000,56;        10;005,62;         3;001,69;         1;000,56;         0;000,00;         0;000,00;         0;000,00;02;Alt Empordà                             ;
